학교명,표준학교코드,급식일자,요일,식사종류,급식인원,메뉴명,알레르기번호
명덕고등학교,7010158,2024-03-21,목,석식,433.0,마늘쫑고추장무침,"6,13,5"
명덕고등학교,7010158,2024-03-21,목,석식,433.0,고추잡채,"2,4,5,6,8,10,13,16,18"
명덕고등학교,7010158,2024-03-21,목,석식,433.0,배추김치,9
명덕고등학교,7010158,2024-03-21,목,석식,433.0,지삼선,"5,6,12,13,18"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,쌀밥,
명덕고등학교,7010158,2024-03-22,금,조식,60.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,쑥갓어묵국,"5,6"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,닭살카레볶음,"1,2,5,6,12,15,16,18"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,맛김치,9
명덕고등학교,7010158,2024-03-22,금,조식,60.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,신고배,
명덕고등학교,7010158,2024-03-22,금,조식,60.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,단호박카프리제,"2,13,14"
명덕고등학교,7010158,2024-03-22,금,조식,60.0,새우완자,"1,5,6,8,9,12,16,18"
명덕고등학교,7010158,2024-03-22,금,중식,982.0,잡곡밥,5
명덕고등학교,7010158,2024-03-22,금,중식,982.0,김치국,"5,6,9"
명덕고등학교,7010158,2024-03-22,금,중식,982.0,매콤물갈비,"5,6,10"
명덕고등학교,7010158,2024-03-22,금,중식,982.0,시금치나물,
명덕고등학교,7010158,2024-03-22,금,중식,982.0,배추김치,9
명덕고등학교,7010158,2024-03-22,금,중식,982.0,허니버터옥수수,"1,2,5,13"
명덕고등학교,7010158,2024-03-22,금,중식,982.0,오렌지,
명덕고등학교,7010158,2024-03-22,금,석식,374.0,잡곡밥,5
명덕고등학교,7010158,2024-03-22,금,석식,374.0,근대된장국,"5,6"
명덕고등학교,7010158,2024-03-22,금,석식,374.0,청양풍찜닭,"5,6,13,15"
명덕고등학교,7010158,2024-03-22,금,석식,374.0,멸치고추장조림(가이리),"5,6,13,14"
명덕고등학교,7010158,2024-03-22,금,석식,374.0,달걀만두,"1,5,12"
명덕고등학교,7010158,2024-03-22,금,석식,374.0,배추김치,9
명덕고등학교,7010158,2024-03-23,토,조식,13.0,쌀밥,
명덕고등학교,7010158,2024-03-23,토,조식,13.0,쇠고기미역국,"5,6,16"
명덕고등학교,7010158,2024-03-23,토,조식,13.0,오이무침,"5,6,13"
명덕고등학교,7010158,2024-03-23,토,조식,13.0,스크램블에그(조식),"1,2,12"
명덕고등학교,7010158,2024-03-23,토,조식,13.0,순살삼치구이(조식),
명덕고등학교,7010158,2024-03-23,토,조식,13.0,맛김치,9
명덕고등학교,7010158,2024-03-23,토,조식,13.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-23,토,조식,13.0,사과,
명덕고등학교,7010158,2024-03-23,토,조식,13.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-25,월,조식,60.0,쌀밥,
명덕고등학교,7010158,2024-03-25,월,조식,60.0,갈빗살양념구이,"5,6,13,16,18"
명덕고등학교,7010158,2024-03-25,월,조식,60.0,계란국,"1,5,6"
명덕고등학교,7010158,2024-03-25,월,조식,60.0,두부조림,"5,6,13,16"
명덕고등학교,7010158,2024-03-25,월,조식,60.0,맛김치,9
명덕고등학교,7010158,2024-03-25,월,조식,60.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-25,월,조식,60.0,사과,
명덕고등학교,7010158,2024-03-25,월,조식,60.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-25,월,조식,60.0,그래놀라샐러드(조식),"2,5,6,12"
명덕고등학교,7010158,2024-03-25,월,중식,986.0,콩나물국(밥),"1,5,9,17"
명덕고등학교,7010158,2024-03-25,월,중식,986.0,단호박새우그라탕,"2,5,6,9,12,13,15,16,18"
명덕고등학교,7010158,2024-03-25,월,중식,986.0,제육볶음,"5,6,10,13,18"
명덕고등학교,7010158,2024-03-25,월,중식,986.0,배추김치,9
명덕고등학교,7010158,2024-03-25,월,중식,986.0,시저샐러드,"1,2,5,6,10,12"
명덕고등학교,7010158,2024-03-25,월,석식,447.0,잡곡밥,5
명덕고등학교,7010158,2024-03-25,월,석식,447.0,누룽지장각백숙,15
명덕고등학교,7010158,2024-03-25,월,석식,447.0,갈치조림,"5,6,13"
명덕고등학교,7010158,2024-03-25,월,석식,447.0,소시지그릴구이,"1,2,5,6,10,12,13,15,16"
명덕고등학교,7010158,2024-03-25,월,석식,447.0,양념깻잎지,9
명덕고등학교,7010158,2024-03-25,월,석식,447.0,배추김치,9
명덕고등학교,7010158,2024-03-26,화,조식,60.0,쌀밥,
명덕고등학교,7010158,2024-03-26,화,조식,60.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-03-26,화,조식,60.0,된장찌개,"5,6"
명덕고등학교,7010158,2024-03-26,화,조식,60.0,명태초무침,"5,6"
명덕고등학교,7010158,2024-03-26,화,조식,60.0,닭고기마늘구이,"5,6,13,15"
명덕고등학교,7010158,2024-03-26,화,조식,60.0,맛김치,9
명덕고등학교,7010158,2024-03-26,화,조식,60.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-26,화,조식,60.0,신고배,
명덕고등학교,7010158,2024-03-26,화,조식,60.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-26,화,조식,60.0,사과호두샐러드,"2,14"
명덕고등학교,7010158,2024-03-26,화,중식,3299.0,잡곡밥,5
명덕고등학교,7010158,2024-03-26,화,중식,3299.0,쌀국수,"2,5,6,12,15,16"
명덕고등학교,7010158,2024-03-26,화,중식,3299.0,돈육메추리알장조림,"1,5,6,10,13,16"
명덕고등학교,7010158,2024-03-26,화,중식,3299.0,깍두기,9
명덕고등학교,7010158,2024-03-26,화,중식,3299.0,얌운센샐러드,"2,5,9,12"
명덕고등학교,7010158,2024-03-26,화,중식,3299.0,춘권튀김,"1,5,6,10,12,13,16,18"
명덕고등학교,7010158,2024-03-26,화,석식,425.0,미니우동,"1,2,5,6,7,9,13,16,18"
명덕고등학교,7010158,2024-03-26,화,석식,425.0,새우까스*잠발라소스,"1,2,5,6,9,12,13,17"
명덕고등학교,7010158,2024-03-26,화,석식,425.0,깍두기,9
명덕고등학교,7010158,2024-03-26,화,석식,425.0,오렌지,
명덕고등학교,7010158,2024-03-26,화,석식,425.0,일식샐러드*흑임자드레싱,"1,5,12"
명덕고등학교,7010158,2024-03-26,화,석식,425.0,불고기필라프,"2,5,6,13,16"
명덕고등학교,7010158,2024-03-26,화,석식,425.0,콘소스,"1,2,5,6,13"
명덕고등학교,7010158,2024-03-27,수,조식,60.0,쌀밥,
명덕고등학교,7010158,2024-03-27,수,조식,60.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-03-27,수,조식,60.0,감자옹심이국,"5,6,17"
명덕고등학교,7010158,2024-03-27,수,조식,60.0,구운어묵볶음,"1,5,6,9,13,16,17,18"
명덕고등학교,7010158,2024-03-27,수,조식,60.0,참치김치볶음*두부,"5,9"
명덕고등학교,7010158,2024-03-27,수,조식,60.0,깍두기,9
명덕고등학교,7010158,2024-03-27,수,조식,60.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-27,수,조식,60.0,울외장아찌,
명덕고등학교,7010158,2024-03-27,수,조식,60.0,파인애플,
명덕고등학교,7010158,2024-03-27,수,조식,60.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-27,수,중식,3299.0,일식장국,"5,6"
명덕고등학교,7010158,2024-03-27,수,중식,3299.0,오이지무침,13
명덕고등학교,7010158,2024-03-27,수,중식,3299.0,자메이카저크치킨,"1,2,5,6,10,15,16"
명덕고등학교,7010158,2024-03-27,수,중식,3299.0,배추김치,9
명덕고등학교,7010158,2024-03-27,수,중식,3299.0,감자샐러드(네모),"1,5,13"
명덕고등학교,7010158,2024-03-27,수,중식,3299.0,연탄불고기비빔밥,"5,6,10,13,16"
명덕고등학교,7010158,2024-03-27,수,석식,149.0,잡곡밥,5
명덕고등학교,7010158,2024-03-27,수,석식,149.0,미역국,"5,6"
명덕고등학교,7010158,2024-03-27,수,석식,149.0,계란찜,1
명덕고등학교,7010158,2024-03-27,수,석식,149.0,콩나물파채무침,"5,6,13"
명덕고등학교,7010158,2024-03-27,수,석식,149.0,삼겹살허브구이,"5,10"
명덕고등학교,7010158,2024-03-27,수,석식,149.0,배추김치,9
명덕고등학교,7010158,2024-03-27,수,석식,149.0,상추쌈,
명덕고등학교,7010158,2024-03-28,목,조식,60.0,쌀밥,
명덕고등학교,7010158,2024-03-28,목,조식,60.0,순두부국,"1,5,6,9,13,16,18"
명덕고등학교,7010158,2024-03-28,목,조식,60.0,미나리무생채,13
명덕고등학교,7010158,2024-03-28,목,조식,60.0,미니돈까스,"5,6,10,12,16,17,18"
명덕고등학교,7010158,2024-03-28,목,조식,60.0,굴비구이,
명덕고등학교,7010158,2024-03-28,목,조식,60.0,구운계란,1
명덕고등학교,7010158,2024-03-28,목,조식,60.0,맛김치,9
명덕고등학교,7010158,2024-03-28,목,조식,60.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-28,목,조식,60.0,오렌지,
명덕고등학교,7010158,2024-03-28,목,조식,60.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-28,목,중식,3299.0,잡곡밥,5
명덕고등학교,7010158,2024-03-28,목,중식,3299.0,등뼈감자탕,"5,6,10"
명덕고등학교,7010158,2024-03-28,목,중식,3299.0,배추나물,
명덕고등학교,7010158,2024-03-28,목,중식,3299.0,청포묵김가루무침,
명덕고등학교,7010158,2024-03-28,목,중식,3299.0,깍두기,9
명덕고등학교,7010158,2024-03-28,목,중식,3299.0,너비아니*파채무침,"1,2,5,6,10,12,13,15,16"
명덕고등학교,7010158,2024-03-28,목,석식,56.0,잡곡밥,5
명덕고등학교,7010158,2024-03-28,목,석식,56.0,시금치된장국,"5,6"
명덕고등학교,7010158,2024-03-28,목,석식,56.0,돈갈비찜,"5,6,10,13"
명덕고등학교,7010158,2024-03-28,목,석식,56.0,오꼬노미야끼,"1,5,6,9,10,13,17"
명덕고등학교,7010158,2024-03-28,목,석식,56.0,배추김치,9
명덕고등학교,7010158,2024-03-28,목,석식,56.0,토마토카프리제,"2,12,13"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,쌀밥,
명덕고등학교,7010158,2024-03-29,금,조식,60.0,돈육김치찌개,"5,9,10"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,계란장조림,"1,5,6,13"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,훈제오리감자볶음(조식),"2,5,6,10,13,16"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,깍두기,9
명덕고등학교,7010158,2024-03-29,금,조식,60.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,핫도그(조식),"1,2,5,6,9,10,12,15,16,18"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,방울토마토,12
명덕고등학교,7010158,2024-03-29,금,조식,60.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-03-29,금,조식,60.0,보코치니샐러드,"2,6,12"
명덕고등학교,7010158,2024-03-29,금,중식,3299.0,잡곡밥,5
명덕고등학교,7010158,2024-03-29,금,중식,3299.0,마라탕*옥수수면,"5,6,9,13,15,16"
명덕고등학교,7010158,2024-03-29,금,중식,3299.0,단무지,9
명덕고등학교,7010158,2024-03-29,금,중식,3299.0,유린기(왕스덕)*샐러드,"1,2,5,6,12,15,16"
명덕고등학교,7010158,2024-03-29,금,중식,3299.0,사과,
명덕고등학교,7010158,2024-03-29,금,중식,3299.0,콘샐러드,"2,5,6,12,13"
명덕고등학교,7010158,2024-03-29,금,석식,374.0,잡곡밥,5
명덕고등학교,7010158,2024-03-29,금,석식,374.0,떡국,"1,5,6,16"
명덕고등학교,7010158,2024-03-29,금,석식,374.0,단호박범벅,"1,2,5,13"
명덕고등학교,7010158,2024-03-29,금,석식,374.0,매콤불고기볶음,"5,6,13,16"
명덕고등학교,7010158,2024-03-29,금,석식,374.0,미역줄기볶음,"1,5,6,8"
명덕고등학교,7010158,2024-03-29,금,석식,374.0,배추김치,9
명덕고등학교,7010158,2024-03-30,토,조식,18.0,쌀밥,
명덕고등학교,7010158,2024-03-30,토,조식,18.0,아욱된장국,"5,6"
명덕고등학교,7010158,2024-03-30,토,조식,18.0,감자조림,"5,6,13"
명덕고등학교,7010158,2024-03-30,토,조식,18.0,제육볶음,"5,6,10,13,18"
명덕고등학교,7010158,2024-03-30,토,조식,18.0,도시락김,
명덕고등학교,7010158,2024-03-30,토,조식,18.0,맛김치,9
명덕고등학교,7010158,2024-03-30,토,조식,18.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-03-30,토,조식,18.0,바나나,
명덕고등학교,7010158,2024-03-30,토,조식,18.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-01,월,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-01,월,조식,739.0,오징어무국,"5,6,17"
명덕고등학교,7010158,2024-04-01,월,조식,739.0,열탄오리불고기*파채무침,"5,13"
명덕고등학교,7010158,2024-04-01,월,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-01,월,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-01,월,조식,739.0,매실간장마늘쫑,
명덕고등학교,7010158,2024-04-01,월,조식,739.0,사과,
명덕고등학교,7010158,2024-04-01,월,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-01,월,조식,739.0,감자샐러드(깍둑)-조식,"1,2,5"
명덕고등학교,7010158,2024-04-01,월,중식,3254.0,잡곡밥,5
명덕고등학교,7010158,2024-04-01,월,중식,3254.0,탄탄면(중국식라멘),"1,2,4,5,6,8,10,12,13,15,16,18"
명덕고등학교,7010158,2024-04-01,월,중식,3254.0,토마토닭가슴살냉채,"5,6,12,13,15"
명덕고등학교,7010158,2024-04-01,월,중식,3254.0,탕수육,"1,5,6,10,12,13"
명덕고등학교,7010158,2024-04-01,월,중식,3254.0,깍두기,9
명덕고등학교,7010158,2024-04-01,월,중식,3254.0,뻥,5
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,잡곡밥,5
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,순두부국,"1,5,6,9,13"
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,매운돈갈비찜(선진),"5,6,10,12,13"
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,스페니쉬오믈렛*케찹,"1,2,5,6,10,12,15,16"
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,배추김치,9
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,바나나,
명덕고등학교,7010158,2024-04-01,월,석식,1302.0,콩나물김가루무침,"5,9"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-02,화,조식,739.0,야채죽,"1,2,5,6,9,13,16,18"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,참치김치찌개,"5,9,13,16,18"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,계란장조림,"1,5,6,13"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,와규큐브찹스테이크,"5,6,12,16"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,깍두기,9
명덕고등학교,7010158,2024-04-02,화,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,방울토마토,12
명덕고등학교,7010158,2024-04-02,화,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-02,화,조식,739.0,자몽파스타샐러드,"1,2,5,6,13"
명덕고등학교,7010158,2024-04-02,화,중식,3300.0,잡곡밥,5
명덕고등학교,7010158,2024-04-02,화,중식,3300.0,황태수제비,"1,5,6,13"
명덕고등학교,7010158,2024-04-02,화,중식,3300.0,오이지무침,13
명덕고등학교,7010158,2024-04-02,화,중식,3300.0,파채소불고기,"5,6,13,16,18"
명덕고등학교,7010158,2024-04-02,화,중식,3300.0,수제치즈감자전,"2,5,6"
명덕고등학교,7010158,2024-04-02,화,중식,3300.0,배추김치,9
명덕고등학교,7010158,2024-04-02,화,석식,1305.0,잡곡밥,5
명덕고등학교,7010158,2024-04-02,화,석식,1305.0,된장찌개,"5,6,18"
명덕고등학교,7010158,2024-04-02,화,석식,1305.0,도시락김(풀무원),
명덕고등학교,7010158,2024-04-02,화,석식,1305.0,배추김치,9
명덕고등학교,7010158,2024-04-02,화,석식,1305.0,마카로니샐러드,"1,5,6,8,13,18"
명덕고등학교,7010158,2024-04-02,화,석식,1305.0,제육두루치기,"5,6,10,13"
명덕고등학교,7010158,2024-04-03,수,조식,796.0,쌀밥,
명덕고등학교,7010158,2024-04-03,수,조식,796.0,육개장,"1,16"
명덕고등학교,7010158,2024-04-03,수,조식,796.0,미니돈까스,"1,5,6,10,12,13,18"
명덕고등학교,7010158,2024-04-03,수,조식,796.0,깻잎지,"5,6"
명덕고등학교,7010158,2024-04-03,수,조식,796.0,맛김치,9
명덕고등학교,7010158,2024-04-03,수,조식,796.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-03,수,조식,796.0,바나나,
명덕고등학교,7010158,2024-04-03,수,조식,796.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-03,수,조식,796.0,삼치구이,
명덕고등학교,7010158,2024-04-03,수,중식,3300.0,콩나물밥*양념장,"5,6,13,16"
명덕고등학교,7010158,2024-04-03,수,중식,3300.0,쇠고기무국,"5,6,16"
명덕고등학교,7010158,2024-04-03,수,중식,3300.0,닭봉강정,"5,6,12,13,15"
명덕고등학교,7010158,2024-04-03,수,중식,3300.0,배추김치,9
명덕고등학교,7010158,2024-04-03,수,중식,3300.0,옹심이메추리알볶음,"1,2,5,6,12,13,16,17,18"
명덕고등학교,7010158,2024-04-03,수,중식,3300.0,흑임자연근샐러드,"1,5,6,12"
명덕고등학교,7010158,2024-04-03,수,석식,675.0,잡곡밥,5
명덕고등학교,7010158,2024-04-03,수,석식,675.0,쇠고기우거지탕,"5,6,13,16"
명덕고등학교,7010158,2024-04-03,수,석식,675.0,오이무침,"5,6,9,13"
명덕고등학교,7010158,2024-04-03,수,석식,675.0,달걀만두,"1,5,12"
명덕고등학교,7010158,2024-04-03,수,석식,675.0,배추김치,9
명덕고등학교,7010158,2024-04-03,수,석식,675.0,훈제오리*야채무침(참깨소스),"1,2,5,6,14"
명덕고등학교,7010158,2024-04-04,목,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-04,목,조식,739.0,쇠고기미역국,"5,6,16"
명덕고등학교,7010158,2024-04-04,목,조식,739.0,계란찜,1
명덕고등학교,7010158,2024-04-04,목,조식,739.0,구운계란,1
명덕고등학교,7010158,2024-04-04,목,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-04,목,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-04,목,조식,739.0,크림슨포도,
명덕고등학교,7010158,2024-04-04,목,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-04,목,조식,739.0,그래놀라샐러드(조식),"2,5,6,12"
명덕고등학교,7010158,2024-04-04,목,조식,739.0,고기완자전(조식),"1,5,6,10,16"
명덕고등학교,7010158,2024-04-04,목,중식,3300.0,잡곡밥,5
명덕고등학교,7010158,2024-04-04,목,중식,3300.0,매콤어묵잡채,"5,6,13"
명덕고등학교,7010158,2024-04-04,목,중식,3300.0,깐풍오징어,"1,5,6,12,13,17"
명덕고등학교,7010158,2024-04-04,목,중식,3300.0,깍두기,9
명덕고등학교,7010158,2024-04-04,목,중식,3300.0,사과,
명덕고등학교,7010158,2024-04-04,목,중식,3300.0,돼지국밥,"5,6,10,16"
명덕고등학교,7010158,2024-04-04,목,석식,1160.0,쌀밥,"1,5,6"
명덕고등학교,7010158,2024-04-04,목,석식,1160.0,모밀국수(냉),"3,5,6,13"
명덕고등학교,7010158,2024-04-04,목,석식,1160.0,탄두리치킨,"2,5,6,12,13,15,18"
명덕고등학교,7010158,2024-04-04,목,석식,1160.0,깍두기,9
명덕고등학교,7010158,2024-04-04,목,석식,1160.0,양배추샐러드,"1,2,5,6,12"
명덕고등학교,7010158,2024-04-05,금,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-05,금,조식,739.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-04-05,금,조식,739.0,쑥갓어묵국,"1,5,6"
